time_step,eval_return_mean,eval_std_mean,timestamp
1040000,73488.42196645374,5226.614732214034,2022-01-15 06:58:31
1050000,79736.53096371265,3320.771991687933,2022-01-15 07:00:53
1060000,76030.5573443147,3814.6979490568874,2022-01-15 07:03:15
1070000,74076.96114984776,6640.678330974232,2022-01-15 07:05:36
1080000,71483.41584411403,6749.383690570005,2022-01-15 07:07:57
1090000,77551.06887415865,6079.856500288388,2022-01-15 07:10:18
1100000,75564.49945265673,1151.914978301878,2022-01-15 07:12:39
1110000,79343.69537067055,1138.0054692851434,2022-01-15 07:15:01
1120000,79925.8420835782,3305.087405508691,2022-01-15 07:17:22
1130000,80321.21333920324,3519.154496389498,2022-01-15 07:19:44
1140000,71740.96649919159,6227.068202857274,2022-01-15 07:22:05
1150000,75033.4642514369,3685.5608273573416,2022-01-15 07:24:27
1160000,76619.90223450887,4677.33994988733,2022-01-15 07:26:49
1170000,74355.66720531278,1801.894184333979,2022-01-15 07:29:11
1180000,71308.70226259885,3218.910427820649,2022-01-15 07:31:32
1190000,75475.65990993317,6074.919245349315,2022-01-15 07:33:54
1200000,82294.5153867564,5775.7966744160485,2022-01-15 07:36:17
1210000,78172.56788634905,5951.138085100572,2022-01-15 07:38:38
1220000,75733.73168104976,4383.356606248814,2022-01-15 07:41:01
1230000,73726.38086935504,5563.7028261171245,2022-01-15 07:43:23
1240000,75864.75088368179,3268.0410019093324,2022-01-15 07:45:45
1250000,70296.82076493787,2649.948472929145,2022-01-15 07:48:08
1260000,76322.06839957832,1771.9767897427453,2022-01-15 07:50:29
1270000,72979.01949484774,3226.1165228400682,2022-01-15 07:52:51
1280000,76887.34851252641,1586.1528102576126,2022-01-15 07:55:13
1290000,80246.26353110836,4644.124631962422,2022-01-15 07:57:35
1300000,76311.24207575947,4254.7781849114435,2022-01-15 07:59:57
1310000,77266.50710060005,4400.849097585812,2022-01-15 08:02:20
1320000,74083.94736714491,1699.4575063291609,2022-01-15 08:04:42
1330000,76470.21851604649,3716.623880713206,2022-01-15 08:07:04
1340000,77706.68432228002,1337.7095784699577,2022-01-15 08:09:27
1350000,73667.03376523776,3807.055516785035,2022-01-15 08:11:49
1360000,80007.04766805659,3323.9760356586726,2022-01-15 08:14:11
1370000,80126.56770275832,3852.887454056436,2022-01-15 08:16:33
1380000,75913.27510284925,5064.200167628857,2022-01-15 08:18:56
1390000,75497.0237186226,7152.661651630762,2022-01-15 08:21:18
1400000,76609.76733361317,4376.95462590208,2022-01-15 08:23:41
1410000,76702.11053520386,3075.1739839167203,2022-01-15 08:26:03
1420000,78241.65436754572,7108.52261528169,2022-01-15 08:28:26
1430000,83153.32624716,3975.1890781456436,2022-01-15 08:30:48
1440000,75822.83134820507,3787.191670471217,2022-01-15 08:33:11
1450000,77750.86560239378,4259.110259883817,2022-01-15 08:35:33
1460000,80704.99490467805,4036.529671708175,2022-01-15 08:37:56
1470000,76435.35320257636,5010.349982838162,2022-01-15 08:40:18
1480000,74662.31928684555,6366.029738499515,2022-01-15 08:42:40
1490000,76880.50946903613,2596.5207603938966,2022-01-15 08:45:02
1500000,78440.30362856943,7343.464899033166,2022-01-15 08:47:25
1510000,77219.37438851214,6309.528069641837,2022-01-15 08:49:47
1520000,75598.12095602453,7414.47950649217,2022-01-15 08:52:09
1530000,83869.68620853843,3651.846813849076,2022-01-15 08:54:33
1540000,79677.9444948672,3391.1202108983043,2022-01-15 08:56:56
1550000,80612.35579515256,5228.961547493838,2022-01-15 08:59:18
1560000,81620.12662402271,3783.079492270013,2022-01-15 09:01:41
1570000,77730.1155345908,4499.919591244051,2022-01-15 09:04:02
1580000,76780.27275386451,2810.608291343646,2022-01-15 09:06:25
1590000,76907.62873305478,4160.569900149499,2022-01-15 09:08:47
1600000,82515.88897367683,4823.426771945627,2022-01-15 09:11:08
1610000,82171.56593448493,4472.631503485077,2022-01-15 09:13:31
1620000,77537.08021307967,3667.116915637712,2022-01-15 09:15:54
1630000,79042.08191491378,6465.4598158588915,2022-01-15 09:18:17
1640000,79713.2965709954,5226.900567796941,2022-01-15 09:20:41
1650000,76560.09770888365,8834.015445881803,2022-01-15 09:23:04
1660000,84171.68762875201,3067.7895294658856,2022-01-15 09:25:27
1670000,77753.44583829826,2008.152320995592,2022-01-15 09:27:50
1680000,77899.2931727008,5980.064296216508,2022-01-15 09:30:13
1690000,79252.56247041795,6011.285311629817,2022-01-15 09:32:35
1700000,76117.6644076874,6152.334203868729,2022-01-15 09:34:57
1710000,81492.15097239478,6557.225175312705,2022-01-15 09:37:19
1720000,82683.72557538687,4555.109296786648,2022-01-15 09:39:42
1730000,76319.79451606663,1325.7975218376778,2022-01-15 09:42:04
1740000,75450.197752158,3775.7707556019354,2022-01-15 09:44:26
1750000,79313.40085247505,2245.9854269596844,2022-01-15 09:46:48
1760000,76985.28678236717,5667.80893329528,2022-01-15 09:49:12
1770000,73202.8283996007,2788.999579542176,2022-01-15 09:51:33
1780000,75707.97212274726,6445.994354378032,2022-01-15 09:53:55
1790000,75515.48974916346,5634.168577546842,2022-01-15 09:56:19
1800000,77029.46959870614,4991.567609733639,2022-01-15 09:58:41
1810000,81404.81448460836,3066.0217524388363,2022-01-15 10:01:03
1820000,79466.00392373439,3588.775139846353,2022-01-15 10:03:26
1830000,77358.18485285746,4013.7377393352294,2022-01-15 10:05:49
1840000,77515.99359262481,7246.049786198101,2022-01-15 10:08:11
1850000,76854.19752790537,7201.220067161672,2022-01-15 10:10:34
1860000,79963.88313878528,7028.611684451169,2022-01-15 10:12:56
1870000,74798.29836298196,7076.743666000753,2022-01-15 10:15:18
1880000,77092.3527040046,4183.019133133614,2022-01-15 10:17:41
1890000,72167.7261922997,5242.412783151437,2022-01-15 10:20:04
1900000,75572.39534131068,3182.7687023710414,2022-01-15 10:22:27
1910000,75204.57123081421,3944.7179540927928,2022-01-15 10:24:49
1920000,73746.4280319739,5151.790340849968,2022-01-15 10:27:11
1930000,79145.53876164004,5223.52030434116,2022-01-15 10:29:34
1940000,78853.04461841882,2678.184735134487,2022-01-15 10:31:56
1950000,80374.18749788203,7371.9286025981155,2022-01-15 10:34:18
1960000,74915.29045133118,4412.223178796658,2022-01-15 10:36:41
1970000,80823.0020771363,7944.443175198618,2022-01-15 10:39:04
1980000,84866.14645368612,7116.514107912758,2022-01-15 10:41:27
1990000,84304.1525296205,4975.784339367049,2022-01-15 10:43:50
2000000,82928.38536681855,5517.08654647957,2022-01-15 10:46:11
2010000,82038.79728103598,4127.469882561954,2022-01-15 10:48:33
2020000,76873.3579394934,3738.167437292337,2022-01-15 10:50:56
2030000,80448.33006919952,2877.413947401967,2022-01-15 10:53:18
2040000,83207.42852659916,2865.2449430712973,2022-01-15 10:55:42
2050000,80596.17987225708,3708.7200470969715,2022-01-15 10:58:04
