time_step,eval_return_mean,eval_std_mean,timestamp
0,-513.7161340584327,107.79473944128014,2022-01-13 10:06:13
10000,-457.85560874710836,141.7802052111341,2022-01-13 10:06:42
20000,-3.245729141808255,47.556963978152595,2022-01-13 10:10:06
30000,-128.16396861575817,43.42745172195069,2022-01-13 10:13:24
40000,-72.37504484618042,74.92406509092072,2022-01-13 10:16:44
50000,-12.172205738445005,66.19328999628392,2022-01-13 10:20:01
60000,2.983763152066075,75.04361223093869,2022-01-13 10:23:21
70000,62.30537364750658,95.43835693703359,2022-01-13 10:26:37
80000,65.41675656150285,51.30359439283166,2022-01-13 10:29:58
90000,124.53184434752143,51.795464805442414,2022-01-13 10:33:13
100000,92.90383534103279,100.35059700595217,2022-01-13 10:36:34
110000,101.50524247751399,118.59018110457764,2022-01-13 10:39:55
120000,229.98430810584964,48.12251330999636,2022-01-13 10:43:15
130000,71.26310928760434,179.3931728452863,2022-01-13 10:46:38
140000,93.18361036371626,176.4537970996452,2022-01-13 10:50:01
150000,293.654862427745,156.1687143777463,2022-01-13 10:53:25
160000,394.224642807063,283.89090327312846,2022-01-13 10:56:50
170000,454.687858614688,247.3716672101287,2022-01-13 11:00:13
180000,-171.43556852693845,122.12762894853056,2022-01-13 11:03:36
190000,353.46814787791664,322.0214527049794,2022-01-13 11:07:00
200000,-35.447491536543865,214.84089106035978,2022-01-13 11:10:24
210000,572.1877232574774,382.2075803387162,2022-01-13 11:13:47
220000,466.0812089228405,349.1850335421495,2022-01-13 11:17:11
230000,594.6534060291276,180.09816696892264,2022-01-13 11:20:37
240000,337.10194464944465,385.99956258881224,2022-01-13 11:24:04
250000,295.63871527896475,537.0828778859557,2022-01-13 11:27:32
260000,28.686051265701803,312.7152814561518,2022-01-13 11:30:57
270000,555.9038382751778,208.94251379571372,2022-01-13 11:34:23
280000,744.6371580286171,301.1108441263754,2022-01-13 11:37:51
290000,394.14409675817205,450.0743257409546,2022-01-13 11:41:17
300000,341.2064713351852,347.0109296728302,2022-01-13 11:44:44
310000,865.5182948354465,135.14180139509605,2022-01-13 11:48:10
320000,772.3404913827839,176.2478966360662,2022-01-13 11:51:36
330000,785.348331304301,106.11491147582116,2022-01-13 11:55:02
340000,623.44535064693,275.18574153693254,2022-01-13 11:58:28
350000,913.7000608910719,146.5080880502495,2022-01-13 12:01:54
360000,1044.419518817936,101.5660986264838,2022-01-13 12:05:22
370000,1063.575416454924,53.80695736579078,2022-01-13 12:08:50
380000,1034.5275532099631,64.38977197592772,2022-01-13 12:12:17
390000,1077.7561145748955,73.79082800400387,2022-01-13 12:15:46
400000,1126.0697863553746,101.41341211362037,2022-01-13 12:19:14
410000,1056.8171297046774,78.8963074038061,2022-01-13 12:22:41
420000,1068.1018080061774,43.1044697555724,2022-01-13 12:26:07
430000,1099.1910228678894,91.31686026291364,2022-01-13 12:29:35
440000,1119.0893441156102,54.91766149664596,2022-01-13 12:33:02
450000,1055.0520209798758,163.93524762486481,2022-01-13 12:36:27
460000,1086.4758028426343,98.81006474203943,2022-01-13 12:39:56
470000,1153.4985346972176,15.226652087924537,2022-01-13 12:43:24
480000,1219.0680787571775,52.337205231786506,2022-01-13 12:46:52
490000,1111.5294431112452,51.59054597378088,2022-01-13 12:50:20
500000,980.8098702471091,165.95139825528796,2022-01-13 12:53:48
510000,1218.595642849554,164.89900769629142,2022-01-13 12:57:14
520000,1231.5701338152223,100.57945614161747,2022-01-13 13:00:41
530000,1171.1637876947557,115.8927923441215,2022-01-13 13:04:07
540000,1207.938363960757,25.262902372070982,2022-01-13 13:07:34
550000,1246.242642012862,70.09214702587737,2022-01-13 13:11:00
560000,1219.6882762113066,120.50846042375987,2022-01-13 13:14:28
570000,1200.668415292116,153.46798028312213,2022-01-13 13:17:52
580000,1294.3900949732792,85.80042894903998,2022-01-13 13:21:17
590000,1180.5258621023215,146.7687913264005,2022-01-13 13:24:45
600000,1252.9063214807138,45.88314755285264,2022-01-13 13:28:11
610000,1091.4653913013262,140.1265549135231,2022-01-13 13:31:40
620000,1149.0846567896747,84.27991094212494,2022-01-13 13:35:08
630000,1035.9315088235685,95.7443367870088,2022-01-13 13:38:36
640000,1210.9244123255419,106.80686248429585,2022-01-13 13:42:05
