time_step,eval_return_mean,eval_std_mean,timestamp
0,-526.9146510650388,29.899606466495595,2022-01-13 10:01:20
10000,-544.0040400764444,46.626010666680735,2022-01-13 10:01:43
20000,-316.9600167425716,115.4375781388548,2022-01-13 10:04:44
30000,-310.54204037819034,12.69333071999474,2022-01-13 10:08:05
40000,-225.89325897003476,36.60951103530851,2022-01-13 10:11:23
50000,-198.2485120463371,37.54047193576684,2022-01-13 10:14:42
60000,-259.2553322281164,61.386717399357885,2022-01-13 10:18:01
70000,-178.4942754022135,107.948080993959,2022-01-13 10:21:22
80000,-135.87153725838206,33.32077874071279,2022-01-13 10:24:42
90000,-154.41913348342632,23.7741840213747,2022-01-13 10:28:02
100000,-182.83538935787837,95.99749984781583,2022-01-13 10:31:24
110000,-171.33473792611642,44.15872607175847,2022-01-13 10:34:43
120000,-195.4034193085003,74.07573203714081,2022-01-13 10:38:06
130000,-39.63447991464702,38.211210772590164,2022-01-13 10:41:27
140000,-89.69304529048074,105.7319441905546,2022-01-13 10:44:49
150000,-134.55330685812993,55.56591096329238,2022-01-13 10:48:14
160000,-161.38795012717907,89.31515345205717,2022-01-13 10:51:39
170000,-236.3333988212476,96.41941876952747,2022-01-13 10:55:05
180000,-98.72594902377259,112.30170368419118,2022-01-13 10:58:31
190000,-107.37311540465734,134.82522321436642,2022-01-13 11:01:55
200000,-219.34519984431387,18.18172549763799,2022-01-13 11:05:19
210000,-253.44099891380978,80.31439990735366,2022-01-13 11:08:43
220000,-187.91350701883755,82.1903574483288,2022-01-13 11:12:08
230000,-134.28908657664783,114.78009111791762,2022-01-13 11:15:32
240000,-178.168490049661,98.33056607305895,2022-01-13 11:18:55
250000,-85.97592064171164,73.3351844597418,2022-01-13 11:22:22
260000,-226.17995552947437,57.40257331200774,2022-01-13 11:25:48
270000,-212.0381239229474,78.47995741483638,2022-01-13 11:29:14
280000,-230.18908542020117,83.2527314346431,2022-01-13 11:32:39
290000,-43.55715034290074,63.28664102484278,2022-01-13 11:36:07
300000,-121.54807980788091,58.40291191681056,2022-01-13 11:39:36
310000,-135.81441507421545,69.3176756345972,2022-01-13 11:43:02
320000,-86.48381430681857,58.82293721046529,2022-01-13 11:46:26
330000,-49.71761060783435,42.95305789337824,2022-01-13 11:49:52
340000,-61.62154685946143,70.64308178096523,2022-01-13 11:53:18
350000,44.36822306797582,58.502633949819995,2022-01-13 11:56:45
360000,64.34527096883974,74.84851648953946,2022-01-13 12:00:12
370000,79.21769849003694,30.79577661646674,2022-01-13 12:03:39
380000,120.19449652025507,75.53923893964411,2022-01-13 12:07:06
390000,62.089986463354535,45.84637142444249,2022-01-13 12:10:35
400000,-10.85898666755636,143.92744536603436,2022-01-13 12:14:05
410000,151.2001359550233,117.30805466102886,2022-01-13 12:17:31
420000,287.2582492652755,48.79412267009653,2022-01-13 12:20:59
430000,109.76749772224869,276.65253358349287,2022-01-13 12:24:29
440000,116.03945909806566,216.80896115693403,2022-01-13 12:27:54
450000,313.70571997762073,109.70284756298837,2022-01-13 12:31:20
460000,415.7471445335639,59.49027396650804,2022-01-13 12:34:46
470000,455.6705058270889,60.575151912825675,2022-01-13 12:38:13
480000,237.72964537572688,205.88707142784608,2022-01-13 12:41:41
490000,392.8604727778581,113.33428001654676,2022-01-13 12:45:11
500000,477.2494258857976,70.02394600331333,2022-01-13 12:48:41
510000,593.145043440271,120.09402757588971,2022-01-13 12:52:12
520000,403.0086797725418,271.54729925379337,2022-01-13 12:55:41
530000,493.5574084191104,86.1676441613109,2022-01-13 12:59:08
540000,413.4896464997211,536.884747919758,2022-01-13 13:02:38
550000,579.1778268737329,141.7447626478566,2022-01-13 13:06:05
560000,731.7467971646145,304.6065617551818,2022-01-13 13:09:31
570000,496.66056446904014,450.16983344670706,2022-01-13 13:12:57
580000,504.5535747804873,341.99629922718094,2022-01-13 13:16:23
590000,779.962756254859,373.92194288605094,2022-01-13 13:19:49
600000,865.7604685555938,111.52843369165332,2022-01-13 13:23:15
610000,972.2966781118433,394.30416655305606,2022-01-13 13:26:44
620000,903.9541812366215,180.66364234445138,2022-01-13 13:30:14
630000,987.5092309198038,56.097158049387694,2022-01-13 13:33:41
640000,839.4271503611999,70.42499083069478,2022-01-13 13:37:11
650000,866.8993205083958,470.42537307643306,2022-01-13 13:40:40
660000,598.7484202098283,697.5627747927578,2022-01-13 13:44:09
670000,1078.8404546955599,141.04218285405685,2022-01-13 13:47:39
680000,1076.721702898732,108.84554033127104,2022-01-13 13:51:05
690000,824.9662408069928,674.9768937433347,2022-01-13 13:54:33
700000,1193.7083316747062,26.136646992811112,2022-01-13 13:58:03
710000,1159.9451758901819,81.32835611785784,2022-01-13 14:01:32
720000,1185.2241544506242,97.56855714918456,2022-01-13 14:05:02
730000,1303.7025742240173,14.608928475306003,2022-01-13 14:08:31
740000,699.8556992108334,570.7955030097309,2022-01-13 14:12:01
750000,1257.2496097972976,81.28344593411757,2022-01-13 14:15:30
760000,1178.5033339365132,169.85653510695255,2022-01-13 14:18:59
770000,1197.4475399992407,341.8217606576496,2022-01-13 14:22:29
780000,1290.2287622604786,54.95086048223209,2022-01-13 14:25:59
790000,1349.7461500266456,88.70609320066657,2022-01-13 14:29:26
