time_step,eval_return_mean,eval_std_mean,timestamp
0,11.327429737360763,0.25272799876357843,2022-01-15 02:50:38
10000,11.394018391224176,0.32843094915996224,2022-01-15 02:50:58
20000,564.8609975324778,1.846824798871601,2022-01-15 02:53:19
30000,9.766194637173253,0.24386460382746122,2022-01-15 02:55:39
40000,584.2253983466442,1.4714380051381617,2022-01-15 02:57:57
50000,358.2110639283087,1.751096669543573,2022-01-15 03:00:15
60000,114.79907032771226,1.1163413107197857,2022-01-15 03:02:33
70000,328.3981606600985,1.1525868569533508,2022-01-15 03:04:51
80000,434.0656408993224,1.7901097740989464,2022-01-15 03:07:08
90000,1322.5052492162988,35.31217286713984,2022-01-15 03:09:27
100000,314.9908215262819,3.144587456631315,2022-01-15 03:11:45
110000,280.2827603985282,3.3612659003999195,2022-01-15 03:14:03
120000,268.93349913853245,19.984759098365622,2022-01-15 03:16:22
130000,282.7274244599248,5.702195517399333,2022-01-15 03:18:41
140000,217.85347553197317,38.56134421284982,2022-01-15 03:21:00
150000,284.47073037926003,3.2057796406027417,2022-01-15 03:23:18
160000,229.11102406262452,16.745451129941202,2022-01-15 03:25:36
170000,222.6141009993843,1.6706548350707309,2022-01-15 03:27:55
180000,250.7475096048463,8.433493460425261,2022-01-15 03:30:14
190000,273.0093192378111,38.536641158394815,2022-01-15 03:32:32
200000,257.9831689609851,19.498831536829346,2022-01-15 03:34:51
210000,276.4353575922541,1.7295149086813266,2022-01-15 03:37:09
220000,240.10341112937076,3.717295555849176,2022-01-15 03:39:28
230000,280.70217681227734,2.493384429887492,2022-01-15 03:41:47
240000,271.78741690296226,2.0165534384918202,2022-01-15 03:44:06
250000,274.0722726377353,7.267089609453639,2022-01-15 03:46:25
260000,241.48142706201057,8.055084701804915,2022-01-15 03:48:44
270000,253.3884078694392,13.349966470693825,2022-01-15 03:51:04
280000,216.8996169943654,5.032753050057073,2022-01-15 03:53:23
290000,248.45075393146848,9.97824802321404,2022-01-15 03:55:43
300000,312.89205533942254,0.7985634163920156,2022-01-15 03:58:02
310000,281.30893721586193,7.975849374842149,2022-01-15 04:00:22
320000,297.7283806590643,3.2782005778928047,2022-01-15 04:02:41
330000,309.3677976266317,8.551715543586528,2022-01-15 04:05:01
340000,297.71610661666915,12.356719511540811,2022-01-15 04:07:20
350000,120.99493289270757,50.421863729737474,2022-01-15 04:09:41
360000,370.51565674677147,37.549397815536445,2022-01-15 04:12:00
370000,52.51746541465178,0.49532670337254436,2022-01-15 04:14:20
380000,527.3268701857623,6.359153849635664,2022-01-15 04:16:40
390000,319.1321314076397,3.589646920383056,2022-01-15 04:19:01
400000,346.23583899150816,7.480695979545867,2022-01-15 04:21:20
410000,503.8673144207349,20.418221811004532,2022-01-15 04:23:41
420000,506.5662883516755,12.18650315022265,2022-01-15 04:25:59
430000,350.1190895101182,150.89684600507275,2022-01-15 04:28:19
440000,359.12878220781647,1.5255413887957692,2022-01-15 04:30:38
450000,518.0249418053575,1.7209228395499823,2022-01-15 04:32:58
460000,402.0520315910773,22.19649738313436,2022-01-15 04:35:18
470000,591.3290397651497,25.857399123333504,2022-01-15 04:37:39
480000,577.2381800498024,8.22387602749455,2022-01-15 04:39:59
490000,307.06044149579276,6.05588871864452,2022-01-15 04:42:19
500000,365.3040259001046,5.563968859277787,2022-01-15 04:44:39
510000,332.91032905996667,4.899931351183986,2022-01-15 04:47:00
520000,674.5131296133286,3.5149936810477076,2022-01-15 04:49:20
530000,576.8171754091165,22.160401322773254,2022-01-15 04:51:39
540000,489.9397046760312,4.68074021171973,2022-01-15 04:53:59
550000,130.07701488947464,2.422235803993431,2022-01-15 04:56:18
560000,367.2913382679318,35.3661813549141,2022-01-15 04:58:38
570000,593.3393748112175,17.129249006726027,2022-01-15 05:00:59
580000,667.5220563992822,7.710401755637325,2022-01-15 05:03:19
590000,582.9300401510951,11.476569864597417,2022-01-15 05:05:39
600000,517.5948264779954,6.115973676183214,2022-01-15 05:07:59
610000,401.04518117478784,20.261012184081654,2022-01-15 05:10:19
620000,654.9410832546406,3.0522353827816153,2022-01-15 05:12:39
630000,517.1012157243441,26.506207785086662,2022-01-15 05:14:59
640000,340.56709553122926,198.24317469898068,2022-01-15 05:17:18
650000,612.4737581671272,112.91960301896651,2022-01-15 05:19:39
660000,369.89621979644755,7.302076367816694,2022-01-15 05:21:58
670000,611.5829139966837,51.03324510459153,2022-01-15 05:24:19
680000,775.7976638770494,53.239132387954456,2022-01-15 05:26:40
690000,468.5184921508047,281.4663779207867,2022-01-15 05:29:00
700000,972.6765669572881,35.87245606384463,2022-01-15 05:31:21
710000,1069.8371635450671,33.124226795613744,2022-01-15 05:33:43
720000,894.8902632104227,21.716820963406107,2022-01-15 05:36:03
730000,1264.2617531367255,53.88666592306748,2022-01-15 05:38:23
740000,1012.6784974426786,92.00985015413482,2022-01-15 05:40:41
750000,2568.76726979752,320.0619124464292,2022-01-15 05:42:56
760000,847.6946308431031,45.287406924461386,2022-01-15 05:45:09
770000,816.7995768871976,51.894763942053274,2022-01-15 05:47:23
780000,1089.4975840753696,34.0809954647503,2022-01-15 05:49:37
790000,1008.517406882168,44.09510548074743,2022-01-15 05:51:51
800000,1108.3701699522462,73.07777395979808,2022-01-15 05:54:05
810000,2447.7353068309358,332.5419221784386,2022-01-15 05:56:20
820000,2691.817432399267,79.320042646565,2022-01-15 05:58:36
830000,1408.968363329992,349.56201257187433,2022-01-15 06:00:50
840000,323.82798061338815,19.193216451406144,2022-01-15 06:03:03
