time_step,eval_return_mean,eval_std_mean,timestamp
0,-489.24654541464105,54.29039671276621,2022-01-13 10:05:31
10000,-474.65620420305515,45.30178419691393,2022-01-13 10:05:59
20000,-124.92122158517675,17.35045972938412,2022-01-13 10:09:26
30000,1.6192436892574733,85.69650417852885,2022-01-13 10:12:46
40000,260.5908599784649,40.15476723349072,2022-01-13 10:16:06
50000,105.98572529347476,75.18002136824491,2022-01-13 10:19:26
60000,253.18406779218918,98.331552349967,2022-01-13 10:22:44
70000,205.29898165795606,252.49186256357368,2022-01-13 10:26:03
80000,133.00150628138164,160.79531931480108,2022-01-13 10:29:22
90000,-93.70336110433789,77.66323992465817,2022-01-13 10:32:41
100000,117.18660524265351,152.45745627599018,2022-01-13 10:36:01
110000,208.6106873673848,117.96312732451133,2022-01-13 10:39:24
120000,53.44573766661298,224.02030194365975,2022-01-13 10:42:45
130000,220.47484050484667,208.22967575883575,2022-01-13 10:46:09
140000,268.7831057335338,141.8294072492885,2022-01-13 10:49:31
150000,333.6504608110809,45.10951921566973,2022-01-13 10:52:56
160000,255.59799402336702,312.6102864072594,2022-01-13 10:56:21
170000,249.389470758669,241.07727033104075,2022-01-13 10:59:44
180000,377.5610206906519,69.32428222970567,2022-01-13 11:03:05
190000,360.838851829047,276.55754613465473,2022-01-13 11:06:29
200000,523.2514185005143,108.91276867925238,2022-01-13 11:09:52
210000,445.20293306249175,219.098157911217,2022-01-13 11:13:16
220000,457.0382940197163,319.759459358518,2022-01-13 11:16:42
230000,536.6587655085101,99.30778758923631,2022-01-13 11:20:07
240000,308.4279804287431,280.1784906707821,2022-01-13 11:23:34
250000,272.4494878678072,236.18394167434417,2022-01-13 11:27:01
260000,546.7109838349509,150.35631219016736,2022-01-13 11:30:30
270000,294.0100516554828,272.2354057678988,2022-01-13 11:33:56
280000,473.8503834056186,208.747121238635,2022-01-13 11:37:21
290000,423.1821257568032,267.01072204826625,2022-01-13 11:40:47
300000,281.311345424714,337.20194882417036,2022-01-13 11:44:15
310000,559.312345914289,118.96400771851478,2022-01-13 11:47:42
320000,384.2377939816912,297.71745867446157,2022-01-13 11:51:08
330000,716.5155111421312,140.55237752114658,2022-01-13 11:54:35
340000,513.9374298406921,309.49003460275816,2022-01-13 11:58:01
350000,758.8213536108659,76.65368354007127,2022-01-13 12:01:30
360000,729.6231810571804,57.52954681255792,2022-01-13 12:04:58
370000,374.26041797084105,232.91414902445896,2022-01-13 12:08:27
380000,591.1215438446395,317.7437141831724,2022-01-13 12:11:55
390000,670.725527238545,160.33733728043106,2022-01-13 12:15:23
400000,581.089584928651,243.50116861696893,2022-01-13 12:18:52
410000,809.3203141311899,62.77879399189015,2022-01-13 12:22:19
420000,592.9558853617883,330.58549480494946,2022-01-13 12:25:45
430000,752.0233665044582,232.90832517431778,2022-01-13 12:29:13
440000,580.4296356068105,276.32381645322073,2022-01-13 12:32:39
450000,687.8165641095181,137.06375421879397,2022-01-13 12:36:04
460000,736.331200727543,187.6667788688519,2022-01-13 12:39:35
470000,412.1514698132887,390.54764800149155,2022-01-13 12:43:04
480000,521.0797503743354,386.7078808138975,2022-01-13 12:46:34
490000,829.6440073596328,250.27693062310422,2022-01-13 12:50:02
500000,449.98152770251255,363.0276335798406,2022-01-13 12:53:33
510000,285.10978156433345,305.5549469806183,2022-01-13 12:57:01
520000,516.744814513806,245.07192690409218,2022-01-13 13:00:27
530000,912.9888716863454,503.74093634227637,2022-01-13 13:03:57
540000,436.7023443334201,437.30460161843877,2022-01-13 13:07:26
550000,693.7191626062925,546.679119809459,2022-01-13 13:10:52
560000,381.77147827116335,455.2783779721314,2022-01-13 13:14:22
570000,673.6394499235392,473.2775589113219,2022-01-13 13:17:49
580000,801.1536530363421,366.89211352086824,2022-01-13 13:21:13
590000,285.8652896959694,525.8593773872135,2022-01-13 13:24:42
600000,452.6953514286203,416.6731820894948,2022-01-13 13:28:10
